#sourcecode,latnad27,lonnad27,elevngvd29m,obsgrvless976000mg,itc,otc,faanom,cbanom267,latnad83,lonnad83,elevngvd88m
22670853,48.875999,-122.3425,41.8,4888.62,0.01,0.46,-67.4,-71.67,48.8758394,-122.3437713,42.99
2267 ngs,48.803833,-122.34233,134.1,4845.9,0.05,1.03,-75.17,-89.3,48.8036694,-122.3436034,135.31
2267 ngs,48.875832,-122.34233,41.8,4888.6,0.01,0.47,-67.4,-71.66,48.8756724,-122.3436013,42.99
3783 ngs,47.784168,-122.34184,135.9,4760.1,0.07,-0.01,-68.69,-84.04,47.783987,-122.3430815,137.01
3783R235,47.784168,-122.34184,135.9,4760.1,0.07,-0.01,-68.69,-84.04,47.783987,-122.3430815,137.01
3783 ngs,47.612835,-122.34167,45.1,4719.3,0.16,-0.12,-122.05,-127.13,47.6126552,-122.342908,46.19
3783G112,47.612999,-122.34167,45.1,4719.28,0.16,-0.12,-122.09,-127.16,47.6128192,-122.342908,46.19
9688  32,48.470501,-122.3415,11,4860.85,0.01,0.08,-68.24,-69.4,48.4703332,-122.3427713,12.16
67977609,47.1255,-122.33984,142.6,4723.9,0.23,0.07,-43.41,-59.27,47.1253227,-122.3410708,143.66
67977594,47.200832,-122.33984,9.7,4761.9,0.23,0.12,-53.2,-53.95,47.2006547,-122.3410721,10.76
3783 ngs,47.799835,-122.33967,125.5,4765.71,0.01,-0.03,-67.7,-81.95,47.7996536,-122.3409122,126.61
3783R239,47.799999,-122.33967,125.5,4765.73,0,-0.03,-67.7,-81.95,47.7998176,-122.3409123,126.61
3783 ngs,47.787167,-122.33933,121.6,4763.71,0,-0.06,-69.76,-83.61,47.7869859,-122.3405716,122.71
3783R236,47.787167,-122.33933,121.6,4763.73,0,-0.06,-69.74,-83.59,47.7869859,-122.3405716,122.71
3783 ngs,47.614666,-122.33884,35.9,4721.5,0.03,-0.12,-122.85,-127.02,47.6144862,-122.3400779,36.99
3783G111,47.614666,-122.33884,35.9,4721.46,0.03,-0.12,-122.89,-127.06,47.6144862,-122.3400779,36.99
2267 ngs,48.619835,-122.33884,83.5,4856.3,0.33,1.09,-63.85,-71.9,48.6196669,-122.3401134,84.67
22670789,48.619835,-122.33884,83.5,4856.33,0.33,1.09,-63.82,-71.87,48.6196669,-122.3401134,84.67
2267 ngs,48.243332,-122.33867,38.4,4807.21,0.04,-0.07,-93,-97.39,48.2431583,-122.3399346,39.52
22670645,48.243332,-122.33867,38.4,4807.23,0.04,-0.07,-92.98,-97.37,48.2431583,-122.3399346,39.52
2267 ngs,48.370335,-122.33867,2.4,4845.6,0,0.18,-77.14,-77.23,48.3701627,-122.3399384,3.53
22670692,48.370335,-122.33867,2.4,4845.6,0,0.18,-77.14,-77.23,48.3701627,-122.3399384,3.53
2267 ngs,48.188835,-122.33867,48.5,4790.9,0.11,-0.05,-101.29,-106.73,48.188659,-122.3399319,49.63
22670643,48.188999,-122.33867,48.5,4790.86,0.11,-0.05,-101.35,-106.79,48.1888231,-122.3399319,49.63
47920026,48.145332,-122.3385,125,4761.97,0.22,0.08,-102.71,-116.59,48.1451543,-122.3397597,126.14
4792 ngs,48.145332,-122.33833,125,4762,0.2,0.08,-102.68,-116.58,48.1451543,-122.3395897,126.14
4506 ngs,48.195332,-122.338,34.9,4795.4,0.23,-0.04,-101.57,-105.34,48.1951563,-122.3392622,36.03
2267 ngs,48.540668,-122.33783,14.9,4862,0.55,0.31,-72.2,-73.03,48.5404983,-122.3391024,16.06
22670784,48.540668,-122.33783,14.9,4862.01,0.55,0.31,-72.19,-73.02,48.5404983,-122.3391024,16.06
2267 ngs,48.582333,-122.33667,60,4858.6,0.01,0.51,-65.43,-71.72,48.5821642,-122.3379429,61.16
22670786,48.5825,-122.33667,60,4858.6,0.01,0.51,-65.45,-71.73,48.5823312,-122.3379429,61.16
2267 ngs,47.602665,-122.33617,2.4,4727.8,0.41,-0.08,-125.8,-125.75,47.6024853,-122.3374077,3.49
22670990,47.602665,-122.33617,2.4,4727.85,0.41,-0.08,-125.75,-125.7,47.6024853,-122.3374077,3.49
67971003,48.185833,-122.336,58.8,4789.21,0.15,-0.05,-99.54,-106.1,48.185657,-122.3372616,59.93
2267 ngs,47.071335,-122.33583,130.8,4720.1,0.23,0.14,-45.95,-60.41,47.0711577,-122.3370598,131.85
22670539,47.071499,-122.33583,130.8,4720.1,0.23,0.14,-45.97,-60.43,47.0713217,-122.3370598,131.85
67977655,47.052834,-122.33567,155.7,4713.21,0.01,0.16,-43.49,-60.97,47.0526567,-122.3368994,156.75
4506 ngs,47.014332,-122.33533,160.6,4710.71,0.1,0.27,-41.01,-58.84,47.0141547,-122.3365588,161.65
3783 ngs,47.690834,-122.33517,64.9,4729.21,0.12,-0.13,-113.07,-120.44,47.6906537,-122.3364088,66
3783G062,47.691002,-122.33517,64.9,4729.24,0.12,-0.13,-113.05,-120.42,47.6908217,-122.3364088,66
67977565,47.261665,-122.335,20.7,4764.9,0.11,0.07,-52.3,-54.46,47.2614872,-122.336233,21.77
22670644,48.208,-122.335,3.4,4805.53,0.68,-0.02,-102.3,-102.02,48.2078249,-122.3362627,4.53
2267 ngs,48.207832,-122.33483,3.4,4805.5,0.7,-0.01,-102.31,-102.01,48.2076569,-122.3360927,4.53
67977611,47.111,-122.33466,127.1,4725.21,0.01,0.08,-45.57,-59.89,47.1108228,-122.3358904,128.16
67971001,48.123501,-122.3345,132.2,4757.98,0.04,0.1,-102.52,-117.37,48.1233225,-122.3357584,133.34
67971004,48.163166,-122.3345,72.2,4779.5,0.04,-0.07,-103.07,-111.29,48.1629891,-122.3357604,73.34
67977606,47.139999,-122.33434,138,4727.9,0.15,0.07,-42.13,-57.56,47.1398218,-122.3355709,139.06
3783 ngs,47.431667,-122.33434,110.3,4766.6,0.19,0.08,-38.3,-50.54,47.431488,-122.3355753,111.37
3783S223,47.431667,-122.33434,110.3,4766.58,0.19,0.08,-38.32,-50.56,47.431488,-122.3355753,111.37
6797B80,47.820835,-122.33434,122.2,4768.51,0,-0.01,-67.81,-81.68,47.8206531,-122.3355831,123.3
3783 ngs,47.821667,-122.33434,122.5,4767.5,0.01,0,-68.81,-82.68,47.8214851,-122.3355832,123.6
3783R241,47.821667,-122.33434,122.5,4767.48,0.01,0,-68.83,-82.7,47.8214851,-122.3355832,123.6
3783 ngs,47.251335,-122.33417,17,4762.9,0.1,0.06,-54.5,-56.27,47.2511573,-122.3354028,18.07
3783S207,47.251335,-122.33417,17,4762.86,0.1,0.06,-54.54,-56.31,47.2511573,-122.3354028,18.07
3783 ngs,47.794666,-122.33417,104.8,4768.71,0.13,-0.09,-70.62,-82.46,47.7944847,-122.3354118,105.91
3783R237,47.794666,-122.33417,104.8,4768.66,0.13,-0.09,-70.67,-82.51,47.7944847,-122.3354118,105.91
67971003,48.213001,-122.33417,3.3,4807.89,0.02,-0.04,-100.42,-100.81,48.2128262,-122.3354329,4.43
2267 ngs,48.341331,-122.33383,2.1,4843,0,0.2,-77.22,-77.26,48.3411574,-122.3350973,3.22
3783 ngs,47.416332,-122.33383,102.4,4767.8,0.17,0.14,-38.16,-49.45,47.4161531,-122.3350651,103.46
3783 ngs,47.423332,-122.33383,81.3,4772.9,0.03,-0.02,-40.19,-49.4,47.4231531,-122.3350652,82.37
2267 ngs,47.734165,-122.33383,146,4730.1,0.21,0.07,-91.07,-107.34,47.7339844,-122.3350693,147.1
22671025,47.734165,-122.33383,146,4730.1,0.21,0.07,-91.07,-107.34,47.7339844,-122.3350693,147.1
2267 ngs,48.109665,-122.33383,123.1,4759,0.01,0.16,-103.06,-116.85,48.1094859,-122.3350877,124.24
22670637,48.109665,-122.33383,123.1,4759.03,0.01,0.16,-103.03,-116.82,48.1094859,-122.3350877,124.24
2267 ngs,48.359333,-122.33366,1.8,4842.8,0,0.25,-79.14,-79.09,48.3591603,-122.3349278,2.93
22670691,48.359501,-122.33366,1.8,4842.8,0,0.25,-79.15,-79.1,48.3593283,-122.3349278,2.93
3783S224,47.438499,-122.3335,103.6,4767.81,0.07,0.02,-39.77,-51.43,47.43832,-122.3347354,104.67
67977563,47.290165,-122.3335,78.6,4759.3,0.08,-0.05,-42.61,-51.49,47.289987,-122.3347333,79.68
3783 ngs,47.618832,-122.33334,39,4720.71,0.1,-0.1,-123.06,-127.49,47.6186522,-122.3345778,40.09
3783G110,47.618832,-122.33334,39,4720.66,0.1,-0.1,-123.11,-127.54,47.6186522,-122.3345778,40.09
3783 ngs,47.625832,-122.33334,8.2,4727.8,0.15,-0.02,-126.1,-126.9,47.6256522,-122.3345779,9.29
3783G108,47.625999,-122.33334,8.2,4727.76,0.15,-0.02,-126.16,-126.96,47.6258192,-122.3345779,9.29
3783 ngs,47.438332,-122.33334,103.6,4767.8,0.07,0.02,-39.77,-51.43,47.438153,-122.3345754,104.67
2267 ngs,48.507832,-122.33334,9.4,4866.5,0,0.16,-66.44,-67.35,48.5076616,-122.3346119,10.57
22670782,48.507832,-122.33334,9.4,4866.46,0,0.16,-66.48,-67.39,48.5076616,-122.3346119,10.57
2267 ngs,48.525833,-122.33334,10.1,4864.4,0.21,0.24,-69.95,-70.64,48.525663,-122.3346121,11.26
22670783,48.526001,-122.33334,10.1,4864.37,0.25,0.25,-69.99,-70.64,48.525831,-122.3346121,11.26
3783 ngs,47.441833,-122.33334,98.4,4769.4,0.05,-0.02,-40.09,-51.22,47.441654,-122.3345754,99.47
3783S225,47.441833,-122.33334,98.4,4769.43,0.05,-0.02,-40.06,-51.19,47.441654,-122.3345754,99.47
3783G141,47.582169,-122.333,4.2,4729.29,0.13,-0.11,-121.91,-122.37,47.5819895,-122.3342373,5.29
3783G140,47.588333,-122.333,4.2,4728.64,0.13,-0.11,-123.12,-123.57,47.5881535,-122.3342374,5.29
3783G109,47.622166,-122.333,26.5,4723.91,0.13,-0.08,-124.02,-126.97,47.6219862,-122.3342378,27.59
3783S211,47.512165,-122.333,130.7,4745.29,0.27,0.09,-60.58,-75.04,47.511986,-122.3342364,131.79
3783G146,47.552166,-122.333,3.9,4740.01,0.06,-0.08,-108.58,-109.04,47.5519867,-122.3342369,4.99
3783G145,47.557667,-122.333,4.5,4735.55,0.12,-0.09,-113.35,-113.83,47.5574877,-122.334237,5.59
4506 ngs,47.571499,-122.333,4.3,4732.4,0.15,-0.11,-117.81,-118.26,47.5713196,-122.3342371,5.39
3783G142,47.575832,-122.333,4.2,4730.85,0.15,-0.11,-119.78,-120.22,47.5756526,-122.3342372,5.29
3783 ngs,47.582169,-122.33283,4.2,4729.3,0.14,-0.11,-121.9,-122.35,47.5819895,-122.3340673,5.29
3783 ngs,47.588333,-122.33283,4.2,4728.6,0.15,-0.11,-123.16,-123.59,47.5881535,-122.3340674,5.29
3783 ngs,47.622166,-122.33283,26.5,4723.9,0.13,-0.08,-124.03,-126.98,47.6219862,-122.3340678,27.59
3783 ngs,47.512165,-122.33283,130.7,4745.3,0.29,0.09,-60.57,-75.01,47.511986,-122.3340663,131.79
2267 ngs,47.543167,-122.33283,1.2,4747.3,0.01,-0.03,-101.31,-101.47,47.5429878,-122.3340668,2.29
22670283,47.543167,-122.33283,1.2,4747.28,0.01,-0.03,-101.33,-101.49,47.5429878,-122.3340668,2.29
3783 ngs,47.552166,-122.33283,3.9,4740,0.07,-0.08,-108.59,-109.04,47.5519867,-122.3340669,4.99
3783 ngs,47.557667,-122.33283,4.5,4735.6,0.13,-0.09,-113.3,-113.77,47.5574877,-122.334067,5.59
3783 ngs,47.575832,-122.33283,4.2,4730.8,0.16,-0.11,-119.83,-120.26,47.5756526,-122.3340672,5.29
3783 ngs,47.592667,-122.33266,3.9,4728.4,0.19,-0.1,-123.84,-124.19,47.5924874,-122.3338974,4.99
3783G116,47.592667,-122.33266,3.9,4728.35,0.19,-0.1,-123.89,-124.24,47.5924874,-122.3338974,4.99
3783 ngs,47.595833,-122.33266,4.2,4727.9,0.21,-0.09,-124.53,-124.89,47.5956534,-122.3338974,5.29
3783G115,47.596001,-122.33266,4.2,4727.96,0.27,-0.09,-124.49,-124.78,47.5958214,-122.3338975,5.29
3783 ngs,47.450333,-122.33266,66.1,4777.4,0.02,-0.09,-42.82,-50.38,47.4501539,-122.3338955,67.17
3783S226,47.4505,-122.33266,66.1,4777.36,0.02,-0.09,-42.87,-50.44,47.4503209,-122.3338955,67.17
3783 ngs,47.459835,-122.33266,69.4,4776.71,0.04,-0.09,-43.35,-51.27,47.4596558,-122.3338956,70.48
3783S228,47.459999,-122.33266,69.4,4776.71,0.04,-0.09,-43.36,-51.28,47.4598198,-122.3338956,70.48
3783 ngs,47.463333,-122.33266,78,4774.1,0.05,-0.09,-43.62,-52.5,47.4631538,-122.3338957,79.08
3783S218,47.463501,-122.33266,78,4774.14,0.05,-0.09,-43.6,-52.48,47.4633218,-122.3338957,79.08
3783 ngs,47.467167,-122.33266,94.1,4770.8,0.02,-0.08,-42.3,-53.03,47.4669878,-122.3338957,95.18
3783S219,47.467167,-122.33266,94.1,4770.83,0.02,-0.08,-42.27,-53,47.4669878,-122.3338957,95.18
3783 ngs,47.472668,-122.33266,109.7,4768.5,0.03,-0.05,-40.29,-52.74,47.4724887,-122.3338958,110.78
3783S220,47.472668,-122.33266,109.7,4768.54,0.03,-0.05,-40.25,-52.7,47.4724887,-122.3338958,110.78
3783 ngs,47.481667,-122.33266,116.7,4766.4,0.01,-0.04,-41.04,-54.3,47.4814877,-122.3338959,117.78
3783S217,47.481667,-122.33266,116.7,4766.39,0.01,-0.04,-41.05,-54.31,47.4814877,-122.3338959,117.78
3783 ngs,47.503334,-122.33266,141.4,4751.21,0.17,0.11,-50.57,-66.32,47.5031551,-122.3338962,142.48
3783S213,47.503334,-122.33266,141.4,4751.22,0.17,0.11,-50.56,-66.31,47.5031551,-122.3338962,142.48
3783 ngs,47.507668,-122.33266,146.9,4745.3,0.32,0.18,-55.17,-71.32,47.5074891,-122.3338963,147.99
3783S212,47.507668,-122.33266,146.9,4745.29,0.32,0.18,-55.18,-71.33,47.5074891,-122.3338963,147.99
3783 ngs,47.267334,-122.33266,23.7,4763.6,0.07,0.08,-53.18,-55.72,47.2671562,-122.333893,24.77
3783S206,47.267502,-122.33266,23.7,4763.64,0.08,0.08,-53.16,-55.68,47.2673242,-122.333893,24.77
3783S216,47.488834,-122.3325,127.4,4762.91,0.02,0,-41.88,-56.3,47.4886546,-122.333736,128.48
3783S215,47.496334,-122.3325,118.2,4760.17,0.01,-0.03,-48.13,-61.55,47.4961546,-122.3337361,119.28
3783G143,47.572166,-122.3325,4.5,4731.56,0.21,-0.11,-118.65,-119.06,47.5719866,-122.3337371,5.59
3783 ngs,47.488834,-122.33234,127.4,4762.9,0.02,0,-41.89,-56.31,47.4886546,-122.333576,128.48
3783 ngs,47.496334,-122.33234,118.2,4760.21,0.01,-0.03,-48.09,-61.51,47.4961546,-122.3335761,119.28
3783 ngs,47.572166,-122.33234,4.5,4731.6,0.23,-0.11,-118.61,-119,47.5719866,-122.3335771,5.59
22670839,48.775002,-122.332,197.5,4827.78,0.71,2.06,-71.15,-90.77,48.774837,-122.3332739,198.71
2267 ngs,48.774834,-122.33183,197.5,4827.8,1.12,2.08,-71.12,-90.3,48.774669,-122.3331039,198.71
2267 ngs,48.789333,-122.33183,169.5,4835.8,0.22,1.92,-73.05,-90.13,48.7891688,-122.3331034,170.71
22670840,48.789501,-122.33183,169.5,4835.82,0.21,1.92,-73.05,-90.13,48.7893369,-122.3331034,170.71
3783 ngs,47.567333,-122.33183,4.5,4732.9,0.28,-0.1,-116.87,-117.2,47.5671536,-122.333067,5.59
3783G144,47.567501,-122.33183,4.5,4732.86,0.29,-0.1,-116.93,-117.25,47.5673216,-122.333067,5.59
2267 ngs,48.609165,-122.33117,81.1,4853.4,0.09,1.1,-66.54,-74.54,48.6089968,-122.332443,82.27
22670788,48.609165,-122.33117,81.1,4853.35,0.09,1.1,-66.59,-74.59,48.6089968,-122.332443,82.27
2267 ngs,48.832333,-122.33117,64.9,4868.4,0.06,0.84,-76.57,-83.03,48.8321713,-122.3324421,66.11
22670843,48.8325,-122.33117,64.9,4868.42,0.06,0.84,-76.57,-83.03,48.8323383,-122.3324421,66.11
3783R238,47.799168,-122.331,106.6,4768.75,0.13,-0.09,-70.43,-82.48,47.7989866,-122.3322419,107.71
2267 ngs,48.559166,-122.33083,25.6,4859.21,0.47,0.44,-73.35,-75.34,48.5589967,-122.3321024,26.76
22670785,48.559166,-122.33083,25.6,4859.17,0.47,0.44,-73.39,-75.38,48.5589967,-122.3321024,26.76
2267 ngs,48.854332,-122.33083,45.7,4879.9,0.01,0.66,-72.97,-77.48,48.8541716,-122.3321015,46.9
22670844,48.854332,-122.33083,45.7,4879.87,0.01,0.66,-73,-77.51,48.8541716,-122.3321015,46.9
3783 ngs,47.799168,-122.33083,106.6,4768.8,0.13,-0.08,-70.38,-82.42,47.7989866,-122.3320719,107.71
4506 ngs,47.071499,-122.3305,134.4,4719.8,0.15,0.15,-45.16,-60.1,47.0713218,-122.3317296,135.46
2267 ngs,47.331665,-122.33033,111.6,4762.9,0.03,0.05,-32.58,-45.15,47.3314868,-122.3315638,112.67
22671152,47.331665,-122.33033,111.6,4762.93,0.03,0.05,-32.55,-45.12,47.3314868,-122.3315638,112.67
27330241,47.601665,-122.33,12,4725.4,0.69,-0.08,-125.15,-125.9,47.6014854,-122.3312374,13.09
1083005,47.608334,-122.33,74.1,4711.9,0.11,-0.04,-120.1,-128.43,47.6081543,-122.3312375,75.19
3783G107,47.628834,-122.33,8.5,4727.62,0.24,-0.01,-126.46,-127.2,47.6286542,-122.3312378,9.59
3783G164,47.536835,-122.33,2.7,4751.47,0.1,0,-96.11,-96.31,47.5366559,-122.3312366,3.79
22670873,48.949501,-122.33,20.4,4906.87,0,0.34,-62.34,-64.31,48.949346,-122.3312686,21.58
2733 ngs,47.601665,-122.32983,12,4725.4,0.7,-0.08,-125.15,-125.89,47.6014854,-122.3310674,13.09
1083 ngs,47.608334,-122.32983,74.1,4711.9,0.1,-0.04,-120.1,-128.44,47.6081543,-122.3310675,75.19
3783 ngs,47.628834,-122.32983,8.5,4727.6,0.25,-0.01,-126.48,-127.21,47.6286542,-122.3310678,9.59
3783 ngs,47.536835,-122.32983,2.7,4751.5,0.1,0,-96.08,-96.28,47.5366559,-122.3310666,3.79
2267 ngs,48.949333,-122.32983,20.4,4906.9,0,0.34,-62.3,-64.27,48.949178,-122.3310986,21.58
67971013,48.246666,-122.32967,58.2,4804.62,0.07,-0.05,-89.79,-96.36,48.2464927,-122.3309344,59.32
3004 ngs,47.602001,-122.3295,17.8,4724.05,0.68,-0.1,-124.74,-126.18,47.6018214,-122.3307374,18.89
22670796,48.709,-122.3295,114.9,4840.72,0.24,2.26,-77.76,-88.29,48.708834,-122.330774,116.1
2267 ngs,48.708832,-122.32933,114.9,4840.71,0.26,2.27,-77.75,-88.25,48.708666,-122.330604,116.1
2267 ngs,48.232334,-122.32917,23.8,4807.4,0.01,-0.07,-96.33,-99.08,48.2321601,-122.3304337,24.92
22670646,48.232334,-122.32917,23.8,4807.42,0.01,-0.07,-96.31,-99.06,48.2321601,-122.3304337,24.92
3783 ngs,47.669167,-122.32883,82.6,4718,0.23,-0.08,-116.87,-126.08,47.6689869,-122.3300683,83.69
3783G054,47.669167,-122.32883,82.6,4718.01,0.23,-0.08,-116.86,-126.07,47.6689869,-122.3300683,83.69
2267 ngs,47.763332,-122.32867,128,4747.1,0.01,-0.04,-82.25,-96.79,47.7631516,-122.32991,129.11
22671023,47.763332,-122.32867,128,4747.1,0.01,-0.04,-82.25,-96.79,47.7631516,-122.32991,129.11
3004 ngs,47.635502,-122.32833,7,4727.99,0.14,-0.04,-127.16,-127.85,47.6353221,-122.3295678,8.09
3783 ngs,47.544834,-122.32833,4.2,4744.4,0.04,-0.06,-103.43,-103.93,47.5446548,-122.3295666,5.29
3783G147,47.544998,-122.32833,4.2,4744.46,0.05,-0.06,-103.39,-103.88,47.5448188,-122.3295666,5.29
67977549,47.322498,-122.32833,124.9,4758,0.01,0.02,-32.55,-46.68,47.3223198,-122.3295637,125.98
67977548,47.331165,-122.328,103.9,4763.6,0.05,0.02,-34.21,-45.92,47.3309868,-122.3292338,104.98
4506 ngs,47.741165,-122.32767,98.3,4742.6,0.28,-0.09,-93.91,-104.87,47.7409843,-122.3289092,99.4
3783G056,47.676334,-122.3275,68.5,4723.26,0.03,-0.14,-116.6,-124.48,47.6761538,-122.3287383,69.6
3783 ngs,47.676334,-122.32733,68.5,4723.3,0.03,-0.14,-116.56,-124.44,47.6761538,-122.3285683,69.6
67977646,47.190166,-122.32716,9.1,4762.4,0.26,0.2,-51.92,-52.49,47.1899889,-122.3283916,10.16
3783 ngs,47.661667,-122.32716,78.9,4718.6,0.28,-0.05,-116.73,-125.45,47.6614869,-122.3283981,79.99
3783G052,47.661667,-122.32716,78.9,4718.65,0.28,-0.05,-116.68,-125.4,47.6614869,-122.3283981,79.99
3783 ngs,47.665165,-122.32716,82.6,4717.1,0.28,-0.06,-117.4,-126.55,47.6649849,-122.3283982,83.69
3783G053,47.665165,-122.32716,82.6,4717.14,0.28,-0.06,-117.36,-126.51,47.6649849,-122.3283982,83.69
3783 ngs,47.672668,-122.32716,84.4,4718.8,0.32,-0.1,-115.83,-125.18,47.6724879,-122.3283983,85.5
3783G055,47.672668,-122.32716,84.4,4718.75,0.32,-0.1,-115.88,-125.23,47.6724879,-122.3283983,85.5
3783 ngs,47.683334,-122.32716,62.7,4726.9,0.05,-0.14,-115.38,-122.58,47.6831538,-122.3283984,63.8
3783G057,47.683498,-122.32716,62.7,4726.86,0.08,-0.14,-115.43,-122.6,47.6833178,-122.3283984,63.8
3783 ngs,47.687168,-122.32716,79.5,4723.6,0.09,-0.12,-113.84,-122.89,47.6869878,-122.3283985,80.6
3783G058,47.687168,-122.32716,79.5,4723.6,0.09,-0.12,-113.84,-122.89,47.6869878,-122.3283985,80.6
3783 ngs,47.525833,-122.32716,3.9,4760.3,0.78,0.08,-85.91,-85.5,47.525654,-122.3283964,4.99
3783G161,47.525833,-122.32716,3.9,4760.28,0.78,0.08,-85.93,-85.52,47.525654,-122.3283964,4.99
67977596,47.202499,-122.327,8.5,4762.4,0.27,0.11,-53.22,-53.8,47.2023219,-122.3282318,9.56
3783 ngs,47.655834,-122.32667,36.2,4725.6,0.09,-0.14,-122.37,-126.53,47.655654,-122.327908,37.29
3783G050,47.655834,-122.32667,36.2,4725.56,0.09,-0.14,-122.41,-126.57,47.655654,-122.327908,37.29
67977602,47.169998,-122.3265,99.9,4740.8,0.07,0.08,-43.69,-54.87,47.1698209,-122.3277312,100.97
22671161,47.240002,-122.326,12.8,4763.64,0.32,0.1,-54.04,-55.07,47.2398249,-122.3272325,13.87
2267 ngs,47.239834,-122.32584,12.8,4763.6,0.34,0.11,-54.06,-55.06,47.2396569,-122.3270724,13.87
2267 ngs,47.154835,-122.32567,123.4,4733.5,0.02,0.06,-42.38,-56.29,47.1546579,-122.326901,124.47
22670558,47.154999,-122.32567,123.4,4733.53,0.02,0.06,-42.36,-56.27,47.1548219,-122.326901,124.47
4506 ngs,47.445499,-122.32533,71.5,4773.8,0.11,-0.08,-44.32,-52.39,47.44532,-122.3265652,72.58
2267 ngs,48.818169,-122.32516,107.9,4854.4,0.13,1.29,-76.04,-86.85,48.8180067,-122.3264323,109.11
22670842,48.818169,-122.32516,107.9,4854.41,0.13,1.29,-76.03,-86.84,48.8180067,-122.3264323,109.11
3783 ngs,47.807167,-122.32516,116.1,4767,0.01,-0.08,-69.97,-83.2,47.8069854,-122.3264021,117.21
3783R247,47.807167,-122.32516,116.1,4766.98,0.01,-0.08,-69.99,-83.22,47.8069854,-122.3264021,117.21
3783G094,47.639999,-122.325,31.3,4723.85,0.18,-0.12,-124.21,-127.7,47.6398191,-122.3262378,32.39
3783G093,47.645832,-122.325,21,4726.69,0.08,-0.13,-125.07,-127.5,47.6456521,-122.3262379,22.09
3783 ngs,47.639832,-122.32484,31.3,4723.9,0.15,-0.11,-124.14,-127.65,47.6396521,-122.3260778,32.39
3783 ngs,47.645832,-122.32484,21,4726.71,0.08,-0.13,-125.05,-127.48,47.6456521,-122.3260779,22.09
67977615,47.071499,-122.32467,135,4719.8,0.1,0.17,-44.97,-60.01,47.0713219,-122.3258995,136.06
3783 ngs,47.634167,-122.32433,9.4,4727.21,0.68,-0.05,-127.08,-127.51,47.6339872,-122.3255677,10.49
3783G106,47.634167,-122.32433,9.4,4727.18,0.68,-0.05,-127.11,-127.54,47.6339872,-122.3255677,10.49
3783 ngs,47.654167,-122.32433,7.9,4731.1,0.08,-0.1,-125.45,-126.37,47.653987,-122.3255679,8.99
3783G051,47.654167,-122.32433,7.9,4731.06,0.08,-0.1,-125.49,-126.41,47.653987,-122.3255679,8.99
3783 ngs,47.521332,-122.32383,11.2,4762.8,0.73,0.05,-80.76,-81.25,47.521153,-122.3250662,12.29
3783G201,47.521332,-122.32383,11.2,4762.81,0.73,0.05,-80.75,-81.24,47.521153,-122.3250662,12.29
6797B81,47.839333,-122.32367,113.3,4770.87,0.03,0,-69.86,-82.68,47.8391506,-122.3249137,114.4
3783R244,47.828835,-122.3235,142,4763.26,0.2,0.07,-67.68,-83.5,47.8286529,-122.3247431,143.11
35440000,47.349998,-122.32333,2.4,4790.11,0.51,0.25,-40.7,-40.21,47.3498197,-122.3245639,3.47
3783 ngs,47.680168,-122.32333,55.1,4727.1,0.11,-0.14,-117.24,-123.52,47.6799878,-122.3245683,56.2
3783G056,47.680168,-122.32333,55.1,4727.15,0.11,-0.14,-117.19,-123.47,47.6799878,-122.3245683,56.2
2267 ngs,48.664165,-122.32333,122.2,4846.3,0.17,2.43,-65.9,-77.15,48.6639982,-122.3246033,123.39
22670792,48.664165,-122.32333,122.2,4846.3,0.17,2.43,-65.9,-77.15,48.6639982,-122.3246033,123.39
3783 ngs,47.828835,-122.32333,142,4763.3,0.21,0.07,-67.64,-83.45,47.8286529,-122.3245731,143.11
3783S210,47.279167,-122.323,51.8,4758.53,0.05,-0.01,-50.65,-56.49,47.2789892,-122.324233,52.88
2267 ngs,48.593834,-122.32283,73.5,4855.4,0.05,0.89,-65.5,-72.9,48.5936656,-122.3241025,74.67
22670787,48.594002,-122.32283,73.5,4855.43,0.05,0.9,-65.49,-72.87,48.5938336,-122.3241025,74.67
3783 ngs,47.279167,-122.32283,51.8,4758.5,0.05,-0.01,-50.68,-56.52,47.2789892,-122.324063,52.88
2267 ngs,48.646332,-122.32267,122.2,4847.71,0.14,1.62,-62.89,-74.98,48.6461648,-122.3239431,123.39
22670791,48.6465,-122.32267,122.2,4847.67,0.14,1.63,-62.94,-75.03,48.6463328,-122.3239431,123.39
3783R248,47.810833,-122.3225,126.1,4764.87,0.01,-0.06,-69.35,-83.69,47.8106514,-122.3237422,127.21
3783 ngs,47.810833,-122.32233,126.1,4764.9,0.01,-0.06,-69.32,-83.66,47.8106514,-122.3235722,127.21
2267 ngs,47.472332,-122.32217,108.5,4764.9,0.05,-0.07,-44.23,-56.55,47.4721528,-122.3234055,109.58
22670293,47.472332,-122.32217,108.5,4764.87,0.05,-0.07,-44.26,-56.58,47.4721528,-122.3234055,109.58
3783 ngs,47.517166,-122.32217,8.8,4767.6,1.09,0.1,-76.32,-76.13,47.5169871,-122.3234061,9.89
3783G202,47.517166,-122.32217,8.8,4767.65,1.09,0.1,-76.27,-76.08,47.5169871,-122.3234061,9.89
3783 ngs,47.540833,-122.32217,4.5,4747.1,0.18,-0.05,-100.28,-100.66,47.5406539,-122.3234064,5.59
3783G134,47.540833,-122.32217,4.5,4747.12,0.18,-0.05,-100.26,-100.64,47.5406539,-122.3234064,5.59
