#sourcecode,latnad27,lonnad27,elevngvd29m,obsgrvless976000mg,itc,otc,faanom,cbanom267,latnad83,lonnad83,elevngvd88m
22301342,42.734165,-122.86367,784.3,4173.85,0.51,1.49,1.52,-85.21,42.7340115,-122.8648299,785.36
2720 ngs,41.834335,-122.86333,525.5,4100.8,2.65,6.24,-70.29,-120.9,41.8341908,-122.8644754,526.5
27200581,41.834335,-122.86333,525.5,4100.79,2.65,6.24,-70.3,-120.91,41.8341908,-122.8644754,526.5
2713 ngs,41.834667,-122.86333,525.5,4100.3,2.28,6.25,-70.82,-121.79,41.8345228,-122.8644754,526.5
27130792,41.834667,-122.86333,525.5,4100.28,2.28,6.25,-70.84,-121.81,41.8345228,-122.8644754,526.5
22301328,42.523834,-122.86333,423.1,4229.49,0,0.36,-35.26,-82.82,42.5236809,-122.8644844,424.12
2713 ngs,41.494667,-122.86166,838.5,4026.8,0,1.82,-17.25,-110.27,41.4945273,-122.8628034,839.51
27130891,41.494667,-122.86166,838.5,4026.76,0,1.82,-17.29,-110.31,41.4945273,-122.8628034,839.51
4464 ngs,42.313332,-122.86083,426.1,4215.9,0,0.97,-28.96,-76.25,42.3131807,-122.8619798,427.12
3252 ngs,41.201668,-122.86066,2329.5,3682.4,8.29,16.91,124.26,-112.81,41.2015336,-122.8618013,2330.66
32520316,41.201668,-122.86066,2329.5,3682.37,8.29,16.91,124.23,-112.84,41.2015336,-122.8618013,2330.66
22302349,42.935333,-122.86,805.6,4178.17,0.19,1.62,-5.74,-95.07,42.9351748,-122.8611618,806.64
27130895,41.413666,-122.86,870.8,4011.21,0.24,2.86,-15.61,-111,41.4135281,-122.8611428,871.8
27130850,41.695999,-122.86,977.5,4012.43,1.42,3.42,-6.84,-112.53,41.6958564,-122.861144,978.54
2720 ngs,41.583168,-122.85983,828.8,4026.8,0.24,1.7,-28.19,-120,41.5830281,-122.8609736,829.81
27200555,41.583168,-122.85983,828.8,4026.79,0.24,1.7,-28.2,-120.01,41.5830281,-122.8609736,829.81
2713 ngs,41.413666,-122.85983,870.8,4011.21,0.23,2.86,-15.61,-111.01,41.4135281,-122.8609728,871.8
2713 ngs,41.695835,-122.85983,977.5,4012.4,1.08,3.39,-6.86,-112.91,41.6956924,-122.860974,978.54
3252 ngs,41.703167,-122.85983,1019.2,4004.4,0.5,3.51,-2.66,-113.87,41.7030242,-122.860974,1020.24
32520386,41.703167,-122.85983,1019.2,4004.44,0.5,3.51,-2.62,-113.83,41.7030242,-122.860974,1020.24
22301464,42.663666,-122.85983,765.7,4165.6,1.81,1.54,-6.11,-89.39,42.6635127,-122.8609879,766.76
22301347,42.827835,-122.8595,659.3,4205.58,0.8,2.26,-13.75,-85.3,42.8276795,-122.8606609,660.37
32520016,41.695999,-122.8595,977.4,4012.55,1.19,3.39,-6.75,-112.68,41.6958564,-122.860644,978.44
27200538,41.4575,-122.8595,848.2,4020.49,0,2.29,-17.23,-110.88,41.4573611,-122.8606431,849.21
3252 ngs,41.695835,-122.85934,977.4,4012.6,0.95,3.37,-6.69,-112.88,41.6956924,-122.860484,978.44
2720 ngs,41.457333,-122.85934,848.2,4020.5,0,2.29,-17.2,-110.86,41.4571941,-122.8604831,849.21
32520371,41.414001,-122.859,870.8,4011.31,0.19,2.82,-15.54,-111.02,41.4138631,-122.8601428,871.8
3252 ngs,41.413834,-122.85883,870.8,4011.3,0.18,2.82,-15.53,-111.02,41.4136961,-122.8599728,871.8
3252 ngs,41.494667,-122.85833,838.5,4026.71,0,1.8,-17.34,-110.38,41.4945273,-122.8594733,839.51
32520375,41.494667,-122.85833,838.5,4026.71,0,1.8,-17.34,-110.38,41.4945273,-122.8594733,839.51
2713 ngs,41.519333,-122.85833,836.4,4033.9,0.01,1.64,-13.01,-105.97,41.5191946,-122.8594734,837.41
27130727,41.519333,-122.85833,836.4,4033.93,0.01,1.64,-12.98,-105.94,41.5191946,-122.8594734,837.41
2713 ngs,41.541332,-122.85667,832.7,4035.4,0.01,1.45,-14.63,-107.36,41.5411931,-122.8578134,833.71
27130889,41.541332,-122.85667,832.7,4035.46,0.01,1.45,-14.57,-107.3,41.5411931,-122.8578134,833.71
2713 ngs,41.609833,-122.85667,834.2,4029,0.06,1.65,-26.72,-119.37,41.6096925,-122.8578136,835.21
27130884,41.610001,-122.85667,834.2,4028.98,0.07,1.65,-26.75,-119.39,41.6098605,-122.8578136,835.21
2713 ngs,41.726334,-122.85667,1306.1,3950.9,0.68,3.6,30.22,-113.03,41.7261907,-122.857814,1307.16
56750018,41.726665,-122.85667,1305.7,3950.19,0.67,3.63,29.35,-113.82,41.7265217,-122.857814,1306.76
3252 ngs,41.339832,-122.85633,1280.4,3921.6,3.93,3.89,27.71,-109.11,41.3396959,-122.8574722,1281.4
22301348,42.850166,-122.85583,482.2,4240.12,0.66,4.57,-35.83,-85.21,42.8500099,-122.8569909,483.26
4058 156,42.293835,-122.8545,446.2,4203.98,0.01,1.21,-32.92,-82.24,42.2936841,-122.8556492,447.23
4058 ngs,42.293835,-122.85433,446.2,4204,0.01,1.21,-32.9,-82.22,42.2936841,-122.8554792,447.23
3252 ngs,41.552334,-122.85367,831.4,4033.71,0.01,1.37,-17.71,-110.37,41.5521949,-122.8548134,832.41
32520374,41.552334,-122.85367,831.4,4033.67,0.01,1.37,-17.75,-110.41,41.5521949,-122.8548134,832.41
3252 ngs,41.937832,-122.85117,1378.3,3941.1,4.59,7.61,23.66,-119.79,41.9376849,-122.8523164,1379.36
32520049,41.938,-122.85117,1378.3,3941.06,4.68,7.61,23.6,-119.75,41.9378529,-122.8523164,1379.36
27130874,41.457668,-122.85,847.3,4019.72,0.01,2.28,-18.29,-111.84,41.4575292,-122.8511428,848.3
2713 ngs,41.457668,-122.84983,847.3,4019.71,0.01,2.29,-18.3,-111.84,41.4575292,-122.8509728,848.3
1083 ngs,42.298332,-122.84834,436.7,4204.5,0.01,1.21,-35.74,-83.98,42.2981811,-122.8494891,437.72
1083000,42.298332,-122.84834,436.7,4204.5,0.01,1.21,-35.74,-83.98,42.2981811,-122.8494891,437.72
22302343,42.961498,-122.84766,365.8,4260.37,2.18,5.14,-61.53,-95.65,42.9613391,-122.8488217,366.83
22301493,42.549332,-122.84734,431.6,4224.61,0.03,0.53,-39.82,-88.14,42.549179,-122.8484944,432.61
27131033,42.050167,-122.845,1980,3861.42,1.26,9.9,119.33,-92.68,42.0500201,-122.8461472,1981.19
27130892,41.439499,-122.845,852.5,4016.06,0.04,2.62,-18.72,-112.48,41.4393607,-122.8461426,853.5
2713 ngs,42.050167,-122.84483,1980,3861.4,1.26,9.91,119.31,-92.69,42.0500201,-122.8459772,1981.19
2713 ngs,41.439335,-122.84483,852.5,4016.1,0.04,2.62,-18.66,-112.43,41.4391967,-122.8459725,853.5
22301341,42.724167,-122.84433,664.2,4196.55,0.32,1.54,-11.91,-85.22,42.7240137,-122.8454888,665.25
22302339,42.766834,-122.84333,1200.9,4088.53,0.84,4.38,41.7,-88.76,42.7666801,-122.8444896,1201.95
27200537,41.439999,-122.8425,852.5,4016.39,0.14,2.7,-18.43,-112.02,41.4398607,-122.8436425,853.51
2720 ngs,41.439835,-122.84233,852.5,4016.4,0.16,2.71,-18.41,-111.96,41.4396967,-122.8434725,853.51
2713 ngs,41.395832,-122.84167,872.9,4009.6,0.5,2.99,-14.97,-110.2,41.3956948,-122.8428121,873.89
27130896,41.395832,-122.84167,872.9,4009.64,0.5,2.99,-14.93,-110.16,41.3956948,-122.8428121,873.89
22301329,42.525665,-122.84067,396.2,4229.25,0.26,0.52,-43.96,-88.06,42.5255121,-122.8418236,397.22
27130871,41.508999,-122.84,839.1,4028.86,0.18,2.09,-16.29,-108.93,41.5088612,-122.8411429,840.11
2713 ngs,41.508835,-122.83984,839.1,4028.9,0.18,2.09,-16.23,-108.88,41.5086972,-122.8409829,840.11
3252 ngs,41.607666,-122.83984,837.2,4028.1,0.49,1.88,-26.5,-118.83,41.6075258,-122.8409832,838.21
3252TJON,41.607666,-122.83984,837.2,4028.05,0.49,1.88,-26.55,-118.88,41.6075258,-122.8409832,838.21
2720 ngs,41.608166,-122.83984,837.2,4028.1,0.42,1.89,-26.54,-118.93,41.6080258,-122.8409832,838.21
27200556,41.608166,-122.83984,837.2,4028.1,0.42,1.89,-26.54,-118.93,41.6080258,-122.8409832,838.21
22301338,42.675835,-122.83984,479.1,4225,0.39,2.34,-36.18,-87.71,42.6756818,-122.8409974,480.15
22302341,42.833168,-122.83967,536.1,4227.14,0.48,4.07,-30.66,-86.81,42.8330124,-122.8408301,537.16
22301339,42.691002,-122.83967,503.8,4221.71,1.17,2.64,-33.23,-86.46,42.6908488,-122.8408278,504.85
22301490,42.566502,-122.83933,427.9,4223.5,0.01,0.71,-43.62,-91.36,42.5663491,-122.8404846,428.92
4058 ngs,42.293667,-122.83916,443.4,4202.6,0.15,1.29,-35.15,-83.93,42.2935164,-122.8403087,444.43
4058 958,42.293667,-122.83916,443.4,4202.6,0.15,1.29,-35.15,-83.93,42.2935164,-122.8403087,444.43
22301340,42.703167,-122.83916,534.9,4217.08,0.41,2.79,-29.36,-86.72,42.7030138,-122.8403181,535.95
2713 ngs,41.584335,-122.83833,838.8,4028.5,0.04,1.42,-23.51,-116.93,41.5841954,-122.8394731,839.81
27130887,41.584499,-122.83833,838.8,4028.46,0.04,1.42,-23.56,-116.98,41.5843594,-122.8394731,839.81
2713 ngs,41.656334,-122.83833,878.4,4032.1,4,2.72,-14.17,-106.79,41.6561926,-122.8394733,879.43
27130885,41.656334,-122.83833,878.4,4032.12,4,2.72,-14.15,-106.77,41.6561926,-122.8394733,879.43
22301489,42.592667,-122.8355,448.4,4218.82,0.09,0.99,-44.33,-94.04,42.592514,-122.8366551,449.43
22301486,42.513,-122.83533,409,4228.57,0.09,0.43,-39.55,-85.36,42.5128472,-122.8364831,410.02
27130893,41.411999,-122.835,869.6,4011.85,0.89,2.7,-15.19,-109.95,41.4118615,-122.836142,870.6
27130848,41.745167,-122.835,1595,3897.69,0.84,6.04,64.38,-108.74,41.7450234,-122.8361435,1596.08
2713 ngs,41.411835,-122.83483,869.6,4011.8,0.87,2.7,-15.22,-110.01,41.4116975,-122.835972,870.6
2713 ngs,41.745167,-122.83483,1595,3897.71,0.85,6.04,64.4,-108.71,41.7450234,-122.8359735,1596.08
2720 ngs,41.290668,-122.83466,951.8,3978.8,7.7,8.98,-12,-102.95,41.2905335,-122.8358011,952.83
27200534,41.290668,-122.83466,951.8,3978.79,7.7,8.98,-12.01,-102.96,41.2905335,-122.8358011,952.83
2720 ngs,41.852665,-122.83383,528.9,4108.71,0.99,6.79,-62.98,-115.08,41.8525207,-122.8349748,529.89
27200580,41.852665,-122.83383,528.9,4108.69,0.99,6.79,-63,-115.1,41.8525207,-122.8349748,529.89
22301467,42.625,-122.8335,562.1,4201.86,0.46,0.89,-29.14,-91.43,42.624847,-122.8346558,563.14
3252 ngs,41.656166,-122.83334,878.7,4031.9,1.28,3.02,-14.26,-109.34,41.6560246,-122.8344832,879.73
32520020,41.656166,-122.83334,878.7,4031.96,1.28,3.02,-14.2,-109.28,41.6560246,-122.8344832,879.73
22301337,42.666668,-122.8325,462.4,4225.14,0.42,2.38,-40.37,-89.93,42.6665149,-122.8336568,463.45
22301466,42.643333,-122.83083,492.6,4215.87,0.3,1.51,-38.22,-92.19,42.64318,-122.8319862,493.65
22301488,42.604168,-122.83033,454.2,4218.82,0.19,0.98,-43.58,-93.85,42.6040151,-122.8314852,455.24
27130726,41.539001,-122.83,838.2,4032.24,0.2,2.09,-15.88,-108.4,41.5388627,-122.8311427,839.22
27130886,41.636501,-122.83,853.4,4032.92,0.28,2.41,-19.27,-113.11,41.6363602,-122.831143,854.43
2713 ngs,41.538834,-122.82983,838.2,4032.21,0.22,2.11,-15.9,-108.38,41.5386957,-122.8309727,839.22
2713 ngs,41.636333,-122.82983,853.4,4032.9,0.26,2.4,-19.28,-113.15,41.6361922,-122.830973,854.43
22302350,42.891335,-122.82967,1070.5,4117.16,0.56,3.75,18.9,-97.8,42.8911778,-122.8308303,1071.54
2713 ngs,41.559166,-122.82833,835.2,4035,0.05,1.56,-15.86,-108.72,41.5590272,-122.8294728,836.22
27130725,41.559166,-122.82833,835.2,4035,0.05,1.56,-15.86,-108.72,41.5590272,-122.8294728,836.22
2713 ngs,41.680332,-122.82833,916.8,4027.6,2.16,3.17,-8.98,-107.33,41.6801901,-122.8294731,917.84
27130851,41.6805,-122.82833,916.8,4027.6,2.26,3.18,-9,-107.24,41.6803581,-122.8294731,917.84
5675 ngs,41.483166,-122.82733,856.4,4019.05,0.1,2.14,-18.45,-113.07,41.4830268,-122.8284724,857.42
4058 ngs,42.284668,-122.82733,454,4199.1,0.55,1.45,-34.57,-83.99,42.2845177,-122.8284781,455.04
4058 155,42.284668,-122.82733,454,4199.15,0.55,1.45,-34.52,-83.94,42.2845177,-122.8284781,455.04
22302340,42.784332,-122.82716,1253,4075.64,2.59,5.45,43.3,-90.21,42.7841777,-122.8283191,1254.06
2713 ngs,41.499668,-122.82667,856.5,4018.9,0.35,2.18,-20.05,-114.39,41.4995283,-122.8278125,857.52
2720 ngs,41.400665,-122.82417,878.1,4012.4,0.33,2.92,-11,-107.06,41.4005279,-122.8253116,879.1
27200536,41.400665,-122.82417,878.1,4012.39,0.33,2.92,-11.01,-107.07,41.4005279,-122.8253116,879.1
2713 ngs,41.395668,-122.82333,874.5,4012.9,0.39,3.21,-11.16,-106.47,41.395531,-122.8244716,875.5
27130897,41.395668,-122.82333,874.5,4012.89,0.39,3.21,-11.17,-106.48,41.395531,-122.8244716,875.5
2720 ngs,41.361168,-122.82317,905.2,4003.5,0.18,3.9,-8,-106.29,41.3610319,-122.8243112,906.2
27200535,41.361168,-122.82317,905.2,4003.49,0.18,3.9,-8.01,-106.3,41.3610319,-122.8243112,906.2
22302342,42.843334,-122.8225,912,4147.06,1.07,3.2,4.26,-94.61,42.8431781,-122.8236595,913.05
2713 ngs,41.374332,-122.82167,902.2,4005.6,0.15,3.66,-8,-106.22,41.3741956,-122.8228113,903.2
27130898,41.3745,-122.82167,902.2,4005.64,0.15,3.66,-7.98,-106.2,41.3743636,-122.8228113,903.2
22301336,42.656166,-122.82083,449.6,4225.43,1.29,2.05,-43.08,-90.66,42.656013,-122.8219861,450.65
3252 ngs,41.695667,-122.81834,949.7,4022.71,1.38,4.09,-5.11,-107.02,41.6955248,-122.8194829,950.74
32520021,41.695667,-122.81834,949.7,4022.66,1.38,4.09,-5.16,-107.07,41.6955248,-122.8194829,950.74
3252 ngs,41.769165,-122.81783,1735.2,3858.71,7.62,15.67,66.45,-105.98,41.7690236,-122.8189733,1736.26
32520024,41.769165,-122.81783,1735.2,3858.69,7.62,15.67,66.43,-106,41.7690236,-122.8189733,1736.26
22302351,42.875,-122.81667,1281.1,4070.89,0.25,6.6,39.03,-98.83,42.8748432,-122.8178296,1282.14
2713 ngs,41.338833,-122.81667,940.9,3990.6,0.32,4.26,-7.88,-109.7,41.3386976,-122.8178108,941.91
27130899,41.338833,-122.81667,940.9,3990.61,0.32,4.26,-7.87,-109.69,41.3386976,-122.8178108,941.91
22301333,42.584,-122.81533,435.3,4218.33,1.14,1.27,-48.08,-94.97,42.5838473,-122.8164841,436.34
27130852,41.708832,-122.815,979.6,4017.75,1.23,4.88,-2.03,-106.68,41.7086894,-122.8161429,980.65
2713 ngs,41.708832,-122.81483,979.6,4017.8,1.24,4.88,-1.98,-106.62,41.7086894,-122.8159729,980.65
22301332,42.569668,-122.81316,441,4216.46,0.29,1.05,-46.9,-95.51,42.5695153,-122.8143136,442.04
4058 154,42.273167,-122.813,463,4193.56,0.26,1.71,-36.3,-86.76,42.2730171,-122.8141474,464.04
4058 ngs,42.273167,-122.81284,463,4193.6,0.27,1.71,-36.26,-86.71,42.2730171,-122.8139874,464.04
22301334,42.611168,-122.812,426.4,4223.4,0.15,1.49,-48.21,-94.86,42.6110152,-122.8131546,427.44
22301330,42.537998,-122.81067,411.2,4222.54,0.18,0.71,-47.16,-92.84,42.5378454,-122.8118228,412.23
22301487,42.514,-122.8105,416.7,4222.29,0.06,0.51,-43.55,-90.17,42.5138475,-122.8116522,417.73
3252 ngs,41.745335,-122.81017,1219.5,3968.3,3.77,5.12,19.21,-109.68,41.7451915,-122.8113128,1220.58
32520023,41.745499,-122.81017,1219.5,3968.3,3.95,5.13,19.19,-109.51,41.7453555,-122.8113128,1220.58
27130736,41.623165,-122.81,855.6,4030.9,1.64,2.38,-19.42,-112.17,41.6230248,-122.8111425,856.63
2713 ngs,41.623001,-122.80983,855.6,4030.9,1.6,2.39,-19.4,-112.19,41.6228608,-122.8109725,856.63
22302338,42.706333,-122.80967,1201.8,4066.46,7.36,10.1,25.37,-92.96,42.70618,-122.8108269,1202.87
22301294,42.648666,-122.80933,436.8,4226.21,1,1.87,-45.57,-92.17,42.6485132,-122.8104854,437.84
22301331,42.554832,-122.80883,451.7,4213.55,0.33,0.8,-45.17,-95.2,42.5546794,-122.8099831,452.73
3252 ngs,41.449833,-122.80583,1481.3,3890.9,5.07,10.41,49.07,-102.67,41.4496948,-122.8069715,1482.33
32520383,41.450001,-122.80583,1481.3,3890.91,4.64,10.41,49.06,-103.11,41.4498628,-122.8069715,1482.34
22301335,42.620499,-122.8055,428.5,4222.73,0.57,1.96,-49.07,-95.07,42.6203463,-122.8066546,429.54
4058 153,42.264668,-122.8035,472.7,4189.78,0.09,1.86,-36.32,-87.9,42.2645184,-122.804647,473.75
4058 ngs,42.264668,-122.80334,472.7,4189.8,0.09,1.87,-36.3,-87.87,42.2645184,-122.804487,473.75
2713 ngs,42.050335,-122.80334,1791.9,3898.71,0.87,6.39,98.64,-96.19,42.0501891,-122.8044857,1793.06
27131034,42.050499,-122.80334,1791.9,3898.73,0.85,6.39,98.64,-96.21,42.0503531,-122.8044857,1793.06
2379 ngs,42.556667,-122.80334,411.2,4222.4,2.72,1.51,-48.98,-91.33,42.5565145,-122.804493,412.24
2379,42.556667,-122.80334,411.2,4222.42,2.72,1.51,-48.96,-91.31,42.5565145,-122.804493,412.24
3252 ngs,41.820335,-122.80167,819.3,4061.9,0.57,3.06,-17.33,-106.38,41.8201922,-122.8028134,820.3
32520030,41.820335,-122.80167,819.3,4061.87,0.57,3.06,-17.36,-106.41,41.8201922,-122.8028134,820.3
3317 ngs,41.203835,-122.80033,2372.8,3669.1,6.16,16.11,124.11,-120.73,41.2037018,-122.8014688,2374.01
32520013,41.969666,-122.8,1184.4,4002.31,3.1,4.1,22.22,-104.41,41.9695183,-122.801145,1185.48
3252 ngs,41.969666,-122.79984,1184.4,4002.3,2.53,4.08,22.21,-105.01,41.9695183,-122.800985,1185.48
5675 ngs,41.310165,-122.799,951.8,3978.3,0.73,5.85,-14.25,-115.3,41.3100306,-122.8001399,952.81
2720 ngs,41.865833,-122.79833,541,4114.6,1.64,8.32,-54.54,-105.84,41.8656888,-122.7994738,542
27200579,41.866001,-122.79833,541,4114.6,1.68,8.33,-54.56,-105.8,41.8658568,-122.7994738,542
2713 ngs,41.866333,-122.79833,541,4114.3,1.85,8.34,-54.89,-105.95,41.8661888,-122.7994738,542
27130791,41.866501,-122.79833,541,4114.32,1.97,8.35,-54.88,-105.82,41.8663567,-122.7994738,542
32520313,41.043499,-122.7975,2128.7,3720.65,4.38,14.65,114.81,-105.98,41.0433654,-122.7986368,2129.81
32520366,41.108501,-122.7975,947.9,3945.26,3.07,12.7,-30.41,-121.82,41.1083676,-122.7986376,948.94
3252 ngs,41.043335,-122.79733,2128.7,3720.6,4.35,14.67,114.77,-106.02,41.0432014,-122.7984668,2129.81
3252 ngs,41.108334,-122.79733,947.9,3945.3,2.49,12.67,-30.35,-122.38,41.1082006,-122.7984676,948.94
3252 ngs,41.919334,-122.79633,1571.8,3910.8,6.53,13.37,54.67,-102.81,41.919188,-122.7974743,1572.85
32520014,41.919498,-122.79633,1571.8,3910.78,6.27,13.36,54.64,-103.12,41.919352,-122.7974743,1572.85
22302282,42.506332,-122.796,429.5,4214.92,0.07,0.53,-46.28,-94.32,42.5061797,-122.7971515,430.53
4058 ngs,42.257168,-122.79533,486.6,4185.5,0,1.95,-35.64,-88.79,42.2570187,-122.7964766,487.65
4058 956,42.257168,-122.79533,486.6,4185.48,0,1.95,-35.66,-88.81,42.2570187,-122.7964766,487.65
22302281,42.533669,-122.79366,425.8,4217.29,0.02,0.8,-47.51,-94.92,42.5335166,-122.794812,426.84
22302352,42.863335,-122.7935,1352.7,4053.51,0.16,6.16,44.78,-101.67,42.8631785,-122.7946586,1353.73
27130724,41.571835,-122.79,861.1,4029.08,0.98,2.21,-14.93,-109.14,41.5716964,-122.7911418,862.13
27200557,41.620998,-122.79,894.7,4034.39,0.28,1.9,-3.67,-102.68,41.6208581,-122.791142,895.73
2713 ngs,41.571835,-122.78983,861.1,4029.1,1.01,2.22,-14.91,-109.08,41.5716964,-122.7909718,862.13
2720 ngs,41.620834,-122.78983,894.7,4034.4,0.24,1.89,-3.65,-102.71,41.6206941,-122.790972,895.73
22302280,42.601166,-122.78917,453.8,4213.67,1.05,1.89,-48.58,-97.04,42.6010135,-122.7903235,454.85
2713 ngs,42.479332,-122.78833,403.9,4216.71,0.2,0.61,-49.95,-94.89,42.4791786,-122.7894806,404.93
22302337,42.650333,-122.78833,439.5,4225.6,1.16,2.28,-45.5,-91.83,42.6501803,-122.7894846,440.54
2531 ngs,42.243332,-122.78833,498.9,4181.1,0.02,2.26,-35,-89.21,42.2431807,-122.7894762,499.95
4058 ngs,42.249832,-122.78717,493.3,4183.1,0.01,2.12,-35.31,-89.04,42.2496805,-122.7883162,494.34
4058 152,42.25,-122.78717,493.3,4183.11,0.01,2.11,-35.32,-89.06,42.2498485,-122.7883162,494.34
2713 ngs,41.485332,-122.78667,908.6,4015.71,0.5,3.85,-5.88,-104.29,41.485193,-122.7878114,909.64
27130873,41.485332,-122.78667,908.6,4015.71,0.5,3.85,-5.88,-104.29,41.485193,-122.7878114,909.64
22302283,42.516666,-122.78333,463.6,4206.37,0.1,0.73,-45.24,-96.92,42.5165138,-122.7844813,464.63
3252 ngs,41.258835,-122.77983,2467,3635.71,14.39,32.26,114.81,-116.17,41.2587024,-122.7809686,2468.15
22302346,42.959999,-122.77966,482.8,4231.73,1.56,6.02,-53.95,-101.04,42.9598396,-122.7808193,483.81
2713 ngs,42.027668,-122.77834,1420.4,3972.4,0.33,3.43,59.85,-96.76,42.0275233,-122.7794847,1421.53
27131035,42.027668,-122.77834,1420.4,3972.42,0.33,3.43,59.87,-96.74,42.0275233,-122.7794847,1421.53
3252 ngs,41.481834,-122.77734,1008.2,4001.21,0.25,3.02,10.64,-100.07,41.4816951,-122.7784811,1009.25
22302353,42.858334,-122.77666,1363.7,4048.58,0.38,5.91,43.69,-104.02,42.8581777,-122.7778179,1364.73
2713 ngs,41.303833,-122.77666,955.9,3976.8,1.14,7.13,-13.92,-113.74,41.3036992,-122.777799,956.92
5675 ngs,41.304001,-122.77666,955.8,3976.91,1.1,7.1,-13.86,-113.73,41.3038672,-122.777799,956.82
27130853,41.719666,-122.77,1160.1,3991.28,0.69,4.53,26.18,-99.69,41.7195235,-122.7711417,1161.17
2713 ngs,41.719666,-122.76984,1160.1,3991.3,0.7,4.54,26.2,-99.65,41.7195235,-122.7709817,1161.17
4058 ngs,42.243332,-122.76967,498.1,4179.71,0.03,2.44,-36.64,-90.57,42.2431808,-122.7708156,499.14
4058 955,42.243332,-122.76967,498.1,4179.68,0.03,2.44,-36.67,-90.6,42.2431808,-122.7708156,499.14
22302285,42.540001,-122.769,472.1,4202.85,0.21,0.93,-48.25,-100.57,42.5398489,-122.7701513,473.15
32520314,41.132668,-122.7685,2237.8,3677.64,13.44,26.9,97.43,-114.25,41.1325352,-122.7696367,2238.87
3252 ngs,41.132668,-122.76833,2237.8,3677.6,13.3,26.89,97.39,-114.44,41.1325352,-122.7694667,2238.87
3252 ngs,41.809666,-122.76833,1295.4,3971.1,0.92,4.11,39.63,-101.66,41.8095241,-122.7694723,1296.42
32520031,41.809666,-122.76833,1295.4,3971.06,0.92,4.11,39.59,-101.7,41.8095241,-122.7694723,1296.42
3252 ngs,41.409332,-122.76783,1329.5,3929.9,4.2,3.35,44.91,-97.7,41.4091953,-122.76897,1330.53
2713 ngs,41.590168,-122.76667,902.8,4025.4,0.51,2.15,-7.4,-106.84,41.5900293,-122.7678113,903.83
27130723,41.590168,-122.76667,902.8,4025.37,0.51,2.15,-7.43,-106.87,41.5900293,-122.7678113,903.83
22302284,42.502335,-122.7665,452,4205.12,0.21,0.81,-48.78,-98.95,42.502183,-122.7676503,453.04
22302354,42.846333,-122.76434,1290.8,4063.46,0.79,3.82,37.18,-104.01,42.846177,-122.7654972,1291.83
4058 151,42.2355,-122.7635,499.2,4177.64,0.05,2.88,-37.66,-91.26,42.2353491,-122.7646453,500.25
2713 ngs,41.311333,-122.76334,988.8,3967.1,1.82,5.72,-14.15,-118.4,41.3111992,-122.7644786,989.83
27130766,41.311501,-122.76334,988.8,3967.12,1.93,5.72,-14.14,-118.29,41.3113672,-122.7644786,989.82
4058 ngs,42.235332,-122.76334,499.2,4177.6,0.05,2.89,-37.69,-91.27,42.2351811,-122.7644853,500.25
22302327,42.925835,-122.76217,1201.5,4086.54,0.65,5.31,25.55,-104.24,42.9256766,-122.7633282,1202.5
22302286,42.539333,-122.75433,468.5,4203.19,0.57,1.3,-48.96,-100.14,42.5391811,-122.7554807,469.55
22302336,42.663334,-122.75367,449.6,4221.06,0.72,2.47,-48.1,-95.82,42.6631816,-122.7548235,450.65
2379 ngs,42.219833,-122.74834,514.2,4170,2.97,4.22,-39.27,-90.3,42.2196853,-122.7494848,515.26
2379,42.220001,-122.74834,514.2,4170.03,2.86,4.2,-39.25,-90.41,42.2198533,-122.7494848,515.26
2713 ngs,41.539333,-122.74667,1127.8,3985.71,2.47,2.85,26.86,-95.28,41.5391967,-122.7478106,1128.87
27130869,41.539501,-122.74667,1127.8,3985.67,2.49,2.83,26.8,-95.34,41.5393647,-122.7478106,1128.87
2713 ngs,41.319332,-122.74667,1022,3967.1,0.46,4.57,-4.63,-115.14,41.3191992,-122.7478081,1023.02
27130765,41.3195,-122.74667,1022,3967.11,0.46,4.57,-4.63,-115.14,41.3193672,-122.7478081,1023.02
2713 ngs,41.634834,-122.74667,898.2,4040.5,1.78,3.75,2.27,-93.78,41.6346963,-122.7478109,899.24
27130863,41.634834,-122.74667,898.2,4040.53,1.78,3.75,2.3,-93.75,41.6346963,-122.7478109,899.24
27200604,41.319832,-122.7465,1022,3966.99,0.49,4.56,-4.78,-115.27,41.3196992,-122.7476381,1023.02
2720 ngs,41.319832,-122.74633,1022,3967,0.51,4.56,-4.77,-115.24,41.3196992,-122.7474681,1023.02
3252 ngs,41.538834,-122.74617,1127.7,3985.9,2.25,2.94,27.06,-95.2,41.5386977,-122.7473106,1128.77
32520325,41.539001,-122.74617,1127.7,3985.9,2.33,2.92,27.04,-95.15,41.5388647,-122.7473106,1128.77
2720 ngs,41.862335,-122.74583,564.2,4118.1,1.76,7.43,-43.57,-98.26,41.862194,-122.7469721,565.2
27200578,41.862499,-122.74583,564.2,4118.1,1.81,7.44,-43.59,-98.21,41.862358,-122.7469721,565.2
3252 ngs,41.723835,-122.74583,1353.9,3956.8,1.32,3.44,51.08,-97.06,41.723696,-122.7469711,1354.96
32520022,41.723835,-122.74583,1353.9,3956.8,1.32,3.44,51.08,-97.06,41.723696,-122.7469711,1354.96
2713 ngs,41.551834,-122.74167,1084.5,3995.9,1.28,2.73,22.57,-96,41.5516976,-122.7428105,1085.56
27130868,41.552002,-122.74167,1084.5,3995.86,1.31,2.71,22.52,-96.04,41.5518656,-122.7428105,1085.56
